rep,concentration,safeguards,capture,trust,market_power,social_diversion,completion,bottom_access
24,0.7,0.6,0.27999999999999997,0.632494663779544,0.39336624877570053,0.158273001956099,0.6086650026252574,0.5290888180750034
24,0.7,0.9,0.06999999999999998,0.7206946637795439,0.2421662487757006,0.028073001956099013,0.6442180026252573,0.6244813590514207
24,0.9,0.2,0.7200000000000001,0.4423885904894615,0.6933892043787379,0.4629115788200623,0.5448835310029052,0.3699563417394872
24,0.9,0.6,0.36000000000000004,0.5935885904894616,0.43418920437873776,0.23971157882006228,0.6058315310029052,0.5113399549110219
24,0.9,0.9,0.08999999999999998,0.7069885904894616,0.23978920437873769,0.07231157882006221,0.6515425310029052,0.6265930023896729
25,0.1,0.2,0.08000000000000002,0.7217045712739045,0.2584690937803848,0.03266458863268025,0.6296825592001427,0.5540007785806019
25,0.1,0.6,0.04000000000000001,0.7385045712739045,0.22966909378038472,0.007864588632680247,0.6364545592001425,0.5999333937383636
25,0.1,0.9,0.009999999999999998,0.7511045712739045,0.20806909378038474,0.0,0.6415335592001427,0.634496624706685
25,0.3,0.2,0.24,0.6658527911931371,0.38354358151186846,0.1406227416979756,0.6419197329951156,0.5315899295416769
25,0.3,0.6,0.12,0.7162527911931371,0.2971435815118684,0.0662227416979756,0.6622357329951156,0.6053375928886894
25,0.3,0.9,0.029999999999999992,0.7540527911931372,0.23234358151186846,0.010422741697975597,0.6774727329951158,0.6616722667989487
25,0.5,0.2,0.4,0.5724229973053286,0.4954317616926813,0.24720022305817513,0.5856955330201395,0.45644304083114495
25,0.5,0.6,0.2,0.6564229973053287,0.3514317616926813,0.12320022305817513,0.6195555330201394,0.5535573149444338
25,0.5,0.9,0.04999999999999999,0.7194229973053287,0.2434317616926813,0.03020022305817513,0.6449505330201395,0.6292372605294005
25,0.7,0.2,0.5599999999999999,0.5662537540874931,0.5793177389508046,0.33372567141732695,0.620187866167678,0.45062765661030874
25,0.7,0.6,0.27999999999999997,0.6838537540874932,0.3777177389508046,0.16012567141732698,0.6675918661676778,0.5756646110189326
25,0.7,0.9,0.06999999999999998,0.7720537540874931,0.22651773895080468,0.029925671417326986,0.7031448661676779,0.6750170372254005
25,0.9,0.2,0.7200000000000001,0.4993173632993285,0.7062124972420575,0.4472259875758868,0.5619016996745303,0.38101134410857485
25,0.9,0.6,0.36000000000000004,0.6505173632993285,0.4470124972420573,0.2240259875758867,0.6228496996745304,0.5243554503110809
25,0.9,0.9,0.08999999999999998,0.7639173632993286,0.25261249724205725,0.056625987575886674,0.6685606996745304,0.6410788675629602
26,0.1,0.2,0.08000000000000002,0.7404502030249744,0.23167199413582001,0.0489054712356013,0.64797496396866,0.5696298092148231
26,0.1,0.6,0.04000000000000001,0.7572502030249744,0.20287199413581997,0.0241054712356013,0.6547469639686597,0.6157965671536217
26,0.1,0.9,0.009999999999999998,0.7698502030249744,0.18127199413581999,0.00550547123560129,0.6598259639686599,0.650535405207721
26,0.3,0.2,0.24,0.6584661620024941,0.3817470979698291,0.14713203362730887,0.6426322120126547,0.5321621926885644
26,0.3,0.6,0.12,0.7088661620024941,0.29534709796982905,0.07273203362730889,0.6629482120126546,0.6059372152298502
26,0.3,0.9,0.029999999999999992,0.7466661620024941,0.2305470979698291,0.016932033627308885,0.6781852120126547,0.6622924085358146
26,0.5,0.2,0.4,0.5843622007918129,0.4831047430804671,0.23691216925457387,0.5960073391856193,0.4641975190675858
26,0.5,0.6,0.2,0.668362200791813,0.33910474308046706,0.11291216925457387,0.6298673391856192,0.5619717487754654
26,0.5,0.9,0.04999999999999999,0.7313622007918129,0.23110474308046708,0.019912169254573862,0.6552623391856193,0.6381466610563751
26,0.7,0.2,0.5599999999999999,0.5296921667152896,0.6168161367681155,0.3421504603990954,0.5533788374887156,0.40380788931209194
26,0.7,0.6,0.27999999999999997,0.6472921667152897,0.4152161367681156,0.1685504603990954,0.6007828374887156,0.5228587547510809
26,0.7,0.9,0.06999999999999998,0.7354921667152896,0.26401613676811564,0.03835046039909542,0.6363358374887157,0.6177216142303226
26,0.9,0.2,0.7200000000000001,0.4597363081144703,0.7375109903104455,0.436014587103589,0.547343998713287,0.37155466156415123
26,0.9,0.6,0.36000000000000004,0.6109363081144703,0.4783109903104454,0.21281458710358894,0.608291998713287,0.513221720615922
26,0.9,0.9,0.08999999999999998,0.7243363081144704,0.2839109903104453,0.045414587103588894,0.6540029987132872,0.62868735250475
27,0.1,0.2,0.08000000000000002,0.7237481228414717,0.2566300755821566,0.08098150502675477,0.6690419902215862,0.5876294764453233
27,0.1,0.6,0.04000000000000001,0.7405481228414716,0.2278300755821566,0.05618150502675477,0.6758139902215862,0.6340658923201595
27,0.1,0.9,0.009999999999999998,0.7531481228414717,0.2062300755821566,0.03758150502675476,0.6808929902215862,0.6690069738262869
27,0.3,0.2,0.24,0.6813454456345771,0.3581473038037299,0.14999392631550343,0.662091669532129,0.547792028968206
27,0.3,0.6,0.12,0.7317454456345771,0.27174730380372986,0.07559392631550343,0.6824076695321288,0.6223142946782397
27,0.3,0.9,0.029999999999999992,0.7695454456345772,0.2069473038037299,0.01979392631550343,0.6976446695321289,0.679229920360765
27,0.5,0.2,0.4,0.5980548714107193,0.43312844253957317,0.25153682333686245,0.6207720816787689,0.4828206054224342
27,0.5,0.6,0.2,0.6820548714107194,0.28912844253957315,0.12753682333686248,0.6546320816787687,0.5821797786498754
27,0.5,0.9,0.04999999999999999,0.7450548714107194,0.18112844253957316,0.034536823336862456,0.6800270816787688,0.6595433985704562
27,0.7,0.2,0.5599999999999999,0.5143596450391489,0.635237815020975,0.37998808389432553,0.5655435307640575,0.4123329063594515
27,0.7,0.6,0.27999999999999997,0.6319596450391489,0.433637815020975,0.20638808389432556,0.6129475307640575,0.5324737283159111
27,0.7,0.9,0.06999999999999998,0.7201596450391489,0.28243781502097504,0.07618808389432555,0.6485005307640576,0.6281540551832558
27,0.9,0.2,0.7200000000000001,0.4708835293166583,0.7015788906543599,0.4081093689309341,0.5651407106853155,0.3831154056611809
27,0.9,0.6,0.36000000000000004,0.6220835293166582,0.44237889065435976,0.18490936893093407,0.6260887106853156,0.5268326459321294
27,0.9,0.9,0.08999999999999998,0.7354835293166583,0.24797889065435968,0.017509368930934015,0.6717997106853155,0.6438359137353407
28,0.1,0.2,0.08000000000000002,0.7240283743025414,0.2431501152694902,0.052202103786489186,0.6777996469994036,0.5951120183962906
28,0.1,0.6,0.04000000000000001,0.7408283743025413,0.21435011526949016,0.027402103786489183,0.6845716469994036,0.6416605322778829
28,0.1,0.9,0.009999999999999998,0.7534283743025414,0.19275011526949018,0.008802103786489174,0.6896506469994037,0.6766856872890772
28,0.3,0.2,0.24,0.6484025467013363,0.36096113415965014,0.1338359195927552,0.6218334486221471,0.5154566259333085
28,0.3,0.6,0.12,0.6988025467013363,0.2745611341596501,0.05943591959275521,0.6421494486221471,0.588432975960399
28,0.3,0.9,0.029999999999999992,0.7366025467013364,0.20976113415965014,0.0036359195927552074,0.6573864486221472,0.644189164880717
28,0.5,0.2,0.4,0.5896859154573174,0.468059127290863,0.2339799468229208,0.5905606824081533,0.4601016331709313
28,0.5,0.6,0.2,0.6736859154573175,0.324059127290863,0.10997994682292082,0.6244206824081534,0.5575272768450532
28,0.5,0.9,0.04999999999999999,0.7366859154573174,0.21605912729086305,0.016979946822920814,0.6498156824081534,0.6334407496006444
28,0.7,0.2,0.5599999999999999,0.525464163873421,0.5927661894035626,0.3901045343734042,0.5990961108193986,0.4358465544622346
28,0.7,0.6,0.27999999999999997,0.643064163873421,0.3911661894035626,0.21650453437340422,0.6465001108193987,0.5589936875916528
28,0.7,0.9,0.06999999999999998,0.731264163873421,0.23996618940356265,0.08630453437340424,0.6820531108193988,0.6569287478387165
28,0.9,0.2,0.7200000000000001,0.46408110063394586,0.7140316242077168,0.4526239879157632,0.5563306445046001,0.3773923866701882
28,0.9,0.6,0.36000000000000004,0.6152811006339458,0.4548316242077167,0.22942398791576316,0.6172786445046001,0.5200947073171183
28,0.9,0.9,0.08999999999999998,0.7286811006339459,0.2604316242077166,0.06202398791576311,0.6629896445046002,0.6363367854023156
29,0.1,0.2,0.08000000000000002,0.715320811529623,0.2510232413705877,0.09767109361145414,0.6702417505775935,0.5886545516934959
29,0.1,0.6,0.04000000000000001,0.7321208115296229,0.2222232413705876,0.07287109361145414,0.6770137505775934,0.635106324500889
29,0.1,0.9,0.009999999999999998,0.744720811529623,0.20062324137058762,0.05427109361145412,0.6820927505775934,0.670058923706434
29,0.3,0.2,0.24,0.6738415580909262,0.3807059154209784,0.1655913702851965,0.6348220526067964,0.5258890726537788
29,0.3,0.6,0.12,0.7242415580909262,0.2943059154209784,0.0911913702851965,0.6551380526067964,0.5993641850738799
29,0.3,0.9,0.029999999999999992,0.7620415580909262,0.22950591542097842,0.03539137028519651,0.6703750526067964,0.6554944457889555
29,0.5,0.2,0.4,0.5834158942034255,0.48999828084102154,0.2415337776609892,0.6156744405997974,0.4789871793310476
29,0.5,0.6,0.2,0.6674158942034256,0.3459982808410215,0.1175337776609892,0.6495344405997974,0.5780201035294348
29,0.5,0.9,0.04999999999999999,0.7304158942034256,0.23799828084102156,0.0245337776609892,0.6749294405997972,0.6551390366782248
29,0.7,0.2,0.5599999999999999,0.5172724590427181,0.6037687924119646,0.31562653825859227,0.5970610436814021,0.4344203794119266
29,0.7,0.6,0.27999999999999997,0.6348724590427182,0.4021687924119645,0.1420265382585923,0.6444650436814021,0.5573851705257803
29,0.7,0.9,0.06999999999999998,0.7230724590427181,0.25096879241196457,0.011826538258592305,0.6800180436814022,0.6551834742611706
29,0.9,0.2,0.7200000000000001,0.4670495819342806,0.7135816844307116,0.42909042092971356,0.5508103749568173,0.3738064195719485
29,0.9,0.6,0.36000000000000004,0.6182495819342806,0.4543816844307115,0.2058904209297135,0.6117583749568173,0.5158728051669739
29,0.9,0.9,0.08999999999999998,0.7316495819342806,0.2599816844307114,0.03849042092971345,0.6574693749568172,0.6316379319632428
30,0.1,0.2,0.08000000000000002,0.6923960815279219,0.2697184921701364,0.07129816738278119,0.6630144766326884,0.582479568834969
30,0.1,0.6,0.04000000000000001,0.7091960815279218,0.2409184921701363,0.04649816738278119,0.6697864766326883,0.6288388325358674
30,0.1,0.9,0.009999999999999998,0.7217960815279219,0.21931849217013633,0.027898167382781183,0.6748654766326884,0.6637220499115413
30,0.3,0.2,0.24,0.6407777930319851,0.3983515683084107,0.1468306623355979,0.5932160674085581,0.49247114534255393
30,0.3,0.6,0.12,0.6911777930319851,0.31195156830841064,0.07243066233559792,0.613532067408558,0.5643485879310425
30,0.3,0.9,0.029999999999999992,0.7289777930319852,0.24715156830841067,0.01663066233559791,0.6287690674085581,0.6192805962724091
30,0.5,0.2,0.4,0.5992964643807346,0.4897244319915623,0.284274794600494,0.58738250061527,0.45771164046268303
30,0.5,0.6,0.2,0.6832964643807347,0.3457244319915623,0.16027479460049396,0.6212425006152701,0.5549338805020605
30,0.5,0.9,0.04999999999999999,0.7462964643807346,0.23772443199156226,0.06727479460049396,0.64663750061527,0.6306948005315933
30,0.7,0.2,0.5599999999999999,0.5395559503786644,0.6143895848674934,0.3536253215083553,0.6097070059694601,0.4432826697833977
30,0.7,0.6,0.27999999999999997,0.6571559503786645,0.41278958486749334,0.18002532150835532,0.6571110059694601,0.5673805391182614
30,0.7,0.9,0.06999999999999998,0.7453559503786644,0.2615895848674934,0.04982532150835532,0.6926640059694601,0.6660286515194089
30,0.9,0.2,0.7200000000000001,0.4455348431281211,0.7182188528277638,0.452812921839568,0.5533503302487999,0.3754563745296204
30,0.9,0.6,0.36000000000000004,0.5967348431281211,0.45901885282776367,0.229612921839568,0.6142983302487999,0.5178153629742822
30,0.9,0.9,0.08999999999999998,0.7101348431281211,0.2646188528277636,0.06221292183956794,0.6600093302487998,0.6337999419077784
31,0.1,0.2,0.08000000000000002,0.734322913949544,0.24681258595663608,0.06012726530303142,0.6891243847261419,0.6047878743100157
31,0.1,0.6,0.04000000000000001,0.7511229139495439,0.21801258595663603,0.035327265303031416,0.6958963847261418,0.6514813448345101
31,0.1,0.9,0.009999999999999998,0.763722913949544,0.19641258595663605,0.016727265303031407,0.7009753847261418,0.6866152173278812
31,0.3,0.2,0.24,0.677196497165221,0.3581341789435167,0.13975625165439443,0.6336834595673289,0.5249745547244785
31,0.3,0.6,0.12,0.727596497165221,0.27173417894351665,0.06535625165439443,0.6539994595673289,0.598405945171864
31,0.3,0.9,0.029999999999999992,0.7653964971652211,0.2069341789435167,0.009556251654394438,0.6692364595673288,0.6545034144074031
31,0.5,0.2,0.4,0.5843910237996331,0.46700184916421844,0.24505565821883318,0.594902735193859,0.46336685686578194
31,0.5,0.6,0.2,0.6683910237996332,0.3230018491642184,0.12105565821883318,0.6287627351938591,0.5610703919181891
31,0.5,0.9,0.04999999999999999,0.7313910237996332,0.2150018491642184,0.028055658218833178,0.654157735193859,0.6371922832074941
31,0.7,0.2,0.5599999999999999,0.5441844777331775,0.6089243633896172,0.3454145486304273,0.5603363772107147,0.40868373314926887
31,0.7,0.6,0.27999999999999997,0.6617844777331774,0.4073243633896172,0.17181454863042736,0.6077403772107147,0.528357994147349
31,0.7,0.9,0.06999999999999998,0.7499844777331774,0.25612436338961725,0.04161454863042737,0.6432933772107149,0.6236884002959091
31,0.9,0.2,0.7200000000000001,0.4633639559486336,0.729316385930602,0.43578070997894824,0.5514616546492005,0.37422949086012064
31,0.9,0.6,0.36000000000000004,0.6145639559486337,0.4701163859306019,0.2125807099789482,0.6124096546492004,0.5163709038757085
31,0.9,0.9,0.08999999999999998,0.7279639559486337,0.2757163859306018,0.04518070997894815,0.6581206546492004,0.6321923012373993
32,0.1,0.2,0.08000000000000002,0.7531779345520002,0.25141474753475135,0.037608709305898824,0.6749519268936227,0.5926789263379113
32,0.1,0.6,0.04000000000000001,0.7699779345520001,0.2226147475347513,0.012808709305898816,0.6817239268936226,0.6391909894021496
32,0.1,0.9,0.009999999999999998,0.7825779345520002,0.20101474753475132,0.0,0.6868029268936227,0.6741888063003283
32,0.3,0.2,0.24,0.6420509188312113,0.348827637782152,0.13178107350428092,0.6555028346011558,0.5424998767516483
32,0.3,0.6,0.12,0.6924509188312113,0.26242763778215195,0.057381073504280934,0.6758188346011557,0.6167691312003326
32,0.3,0.9,0.029999999999999992,0.7302509188312114,0.197627637782152,0.0015810735042809353,0.6910558346011557,0.6734949984368459
32,0.5,0.2,0.4,0.6070648340989085,0.4959361500874256,0.24734752335597548,0.603371918166323,0.4697356824610749
32,0.5,0.6,0.2,0.6910648340989086,0.35193615008742557,0.12334752335597549,0.6372319181663231,0.5679812452237197
32,0.5,0.9,0.04999999999999999,0.7540648340989086,0.24393615008742556,0.030347523355975483,0.662626918166323,0.6445096572957032
32,0.7,0.2,0.5599999999999999,0.5134925585026259,0.589764024279284,0.34391602845913055,0.6030760867569877,0.4386357215992969
32,0.7,0.6,0.27999999999999997,0.6310925585026259,0.388164024279284,0.17031602845913058,0.6504800867569877,0.5621394605727231
32,0.7,0.9,0.06999999999999998,0.7192925585026259,0.23696402427928404,0.04011602845913057,0.6860330867569877,0.6603419752027926
32,0.9,0.2,0.7200000000000001,0.49172278470540487,0.7392416339075909,0.44910013278185706,0.5647354337464803,0.38285213776171356
32,0.9,0.6,0.36000000000000004,0.6429227847054049,0.48004163390759086,0.22590013278185705,0.6256834337464802,0.5265226901293081
32,0.9,0.9,0.08999999999999998,0.7563227847054049,0.2856416339075908,0.058500132781857,0.6713944337464802,0.6434909420050039
33,0.1,0.2,0.08000000000000002,0.713325856663255,0.2495396593180561,0.07291057567274913,0.6679858310137774,0.5867270940181715
33,0.1,0.6,0.04000000000000001,0.7301258566632549,0.22073965931805606,0.048110575672749116,0.6747578310137773,0.6331499910551477
33,0.1,0.9,0.009999999999999998,0.742725856663255,0.19913965931805608,0.02951057567274911,0.6798368310137775,0.6680809334328801
33,0.3,0.2,0.24,0.7060338436195935,0.35837406632492397,0.17697294980328515,0.6595383683505798,0.5457412174591857
33,0.3,0.6,0.12,0.7564338436195935,0.27197406632492394,0.10257294980328516,0.6798543683505796,0.6201654364038478
33,0.3,0.9,0.029999999999999992,0.7942338436195936,0.20717406632492394,0.046772949803285155,0.6950913683505797,0.6770075270123446
33,0.5,0.2,0.4,0.5928967629776557,0.48155774043230853,0.24451996674607213,0.6145901123193033,0.4781717644641161
33,0.5,0.6,0.2,0.6768967629776558,0.3375577404323085,0.12051996674607213,0.6484501123193033,0.5771352916525515
33,0.5,0.9,0.04999999999999999,0.7398967629776557,0.22955774043230856,0.02751996674607212,0.6738451123193032,0.654202177043878
33,0.7,0.2,0.5599999999999999,0.5357418783063517,0.601469117416386,0.384471547080834,0.5595085355035342,0.40810358168087674
33,0.7,0.6,0.27999999999999997,0.6533418783063517,0.399869117416386,0.210871547080834,0.6069125355035342,0.5277036680619934
33,0.7,0.9,0.06999999999999998,0.7415418783063517,0.24866911741638606,0.08067154708083402,0.6424655355035342,0.6229784432478309
33,0.9,0.2,0.7200000000000001,0.43795146404744795,0.7360371582130699,0.4585785889118304,0.5236212765632348,0.3561443812554773
33,0.9,0.6,0.36000000000000004,0.589151464047448,0.4768371582130699,0.2353785889118304,0.5845692765632348,0.49507858271556193
33,0.9,0.9,0.08999999999999998,0.702551464047448,0.2824371582130698,0.06797858891183033,0.6302802765632348,0.6084945714106254
34,0.1,0.2,0.08000000000000002,0.7131827725985177,0.27429159100074946,0.02233879660419567,0.6685158750809383,0.5871799636691538
34,0.1,0.6,0.04000000000000001,0.7299827725985176,0.24549159100074938,0.0,0.6752878750809383,0.6336096452701898
34,0.1,0.9,0.009999999999999998,0.7425827725985177,0.2238915910007494,0.0,0.6803668750809383,0.6685456760709667
34,0.3,0.2,0.24,0.6604440723672195,0.36762030289482367,0.13499750985965178,0.6579912279850021,0.5444985543175537
34,0.3,0.6,0.12,0.7108440723672195,0.28122030289482364,0.06059750985965179,0.678307227985002,0.6188633630721777
34,0.3,0.9,0.029999999999999992,0.7486440723672195,0.21642030289482367,0.004797509859651789,0.6935442279850021,0.6756608960381458
34,0.5,0.2,0.4,0.6189933325472347,0.47385092450241034,0.2600226026571277,0.6217306967692997,0.4835414839705134
34,0.5,0.6,0.2,0.7029933325472347,0.3298509245024103,0.13602260265712768,0.6555906967692997,0.5829620085637487
34,0.5,0.9,0.04999999999999999,0.7659933325472347,0.2218509245024103,0.04302260265712767,0.6809856967692998,0.6603716420086749
34,0.7,0.2,0.5599999999999999,0.5133333807245963,0.6301447027260106,0.3599193931001355,0.6198281007079414,0.4503755329761253
34,0.7,0.6,0.27999999999999997,0.6309333807245964,0.4285447027260107,0.18631939310013548,0.6672321007079414,0.5753802523995569
34,0.7,0.9,0.06999999999999998,0.7191333807245963,0.27734470272601075,0.0561193931001355,0.7027851007079413,0.6747085023671304
34,0.9,0.2,0.7200000000000001,0.4720712286795577,0.718378251024841,0.43783110354062477,0.5361916123309584,0.36431007137019056
34,0.9,0.6,0.36000000000000004,0.6232712286795578,0.45917825102484094,0.21463110354062473,0.5971396123309585,0.5046923755107171
34,0.9,0.9,0.08999999999999998,0.7366712286795578,0.26477825102484087,0.04723110354062468,0.6428506123309585,0.6191944412161119
35,0.1,0.2,0.08000000000000002,0.7065953870911644,0.2755882816181875,0.029844431713585255,0.6529044492712723,0.5738415614573751
35,0.1,0.6,0.04000000000000001,0.7233953870911644,0.24678828161818744,0.0050444317135852484,0.6596764492712722,0.6200714168080473
35,0.1,0.9,0.009999999999999998,0.7359953870911644,0.22518828161818746,0.0,0.6647554492712723,0.6548575779210515
35,0.3,0.2,0.24,0.6780936603679553,0.37860567831555286,0.1412015616811356,0.6258350712988536,0.5186707292672392
35,0.3,0.6,0.12,0.7284936603679553,0.29220567831555283,0.06680156168113559,0.6461510712988536,0.5918007416051153
35,0.3,0.9,0.029999999999999992,0.7662936603679553,0.22740567831555286,0.011001561681135589,0.6613880712988538,0.6476721772585223
35,0.5,0.2,0.4,0.5824321054035535,0.4704594402641338,0.2303507205349464,0.5966614933360416,0.4646894429887033
35,0.5,0.6,0.2,0.6664321054035536,0.32645944026413376,0.10635072053494642,0.6305214933360416,0.56250553856221
35,0.5,0.9,0.04999999999999999,0.7294321054035535,0.21845944026413375,0.013350720534946407,0.6559164933360415,0.6387118502423399
35,0.7,0.2,0.5599999999999999,0.5065152578178843,0.62110991804916,0.32256866037366494,0.5685414138850687,0.41443382285065616
35,0.7,0.6,0.27999999999999997,0.6241152578178844,0.4195099180491601,0.14896866037366496,0.6159454138850687,0.5348432551347584
35,0.7,0.9,0.06999999999999998,0.7123152578178843,0.26830991804916016,0.018768660373664967,0.6514984138850687,0.630725039747835
35,0.9,0.2,0.7200000000000001,0.46494548646949374,0.69409094104692,0.4521684905163843,0.5634211829081365,0.38199840041712546
35,0.9,0.6,0.36000000000000004,0.6161454864694937,0.43489094104692,0.22896849051638424,0.6243691829081366,0.5255175510881429
35,0.9,0.9,0.08999999999999998,0.7295454864694938,0.24049094104691993,0.0615684905163842,0.6700801829081365,0.6423722516914059
36,0.1,0.2,0.08000000000000002,0.7454954490905493,0.24074842171981056,0.058076254072829354,0.6753453009797887,0.5930150251571316
36,0.1,0.6,0.04000000000000001,0.7622954490905492,0.21194842171981051,0.03327625407282935,0.6821173009797887,0.6395321234096728
36,0.1,0.9,0.009999999999999998,0.7748954490905493,0.19034842171981053,0.014676254072829343,0.6871963009797887,0.6745337166990788
36,0.3,0.2,0.24,0.6597409893559992,0.37325286743273484,0.1549806770961142,0.6048221428368469,0.5017931451265554
36,0.3,0.6,0.12,0.7101409893559992,0.2868528674327348,0.0805806770961142,0.6251381428368469,0.5741162610114904
36,0.3,0.9,0.029999999999999992,0.7479409893559993,0.22205286743273486,0.024780677096114208,0.6403751428368469,0.6293825243251916
36,0.5,0.2,0.4,0.5556899869236709,0.4902026209443471,0.23088324435087165,0.6017860935994049,0.46854314238675254
36,0.5,0.6,0.2,0.639689986923671,0.34620262094434706,0.10688324435087165,0.6356460935994049,0.5666872123771145
36,0.5,0.9,0.04999999999999999,0.7026899869236709,0.2382026209443471,0.013883244350871644,0.661041093599405,0.643139504869886
36,0.7,0.2,0.5599999999999999,0.4878612707154444,0.6369178195630951,0.3284761734663653,0.6032701706503347,0.4387717355917546
36,0.7,0.6,0.27999999999999997,0.6054612707154444,0.4353178195630951,0.15487617346636537,0.6506741706503347,0.5622928644820246
36,0.7,0.9,0.06999999999999998,0.6936612707154444,0.2841178195630952,0.02467617346636537,0.6862271706503347,0.660508421549727
36,0.9,0.2,0.7200000000000001,0.44251154808682963,0.7261157665090512,0.46243049144727305,0.5627202429645907,0.3815430698297981
36,0.9,0.6,0.36000000000000004,0.5937115480868296,0.46691576650905103,0.23923049144727304,0.6236682429645907,0.524981472219319
36,0.9,0.9,0.08999999999999998,0.7071115480868296,0.27251576650905096,0.07183049144727299,0.6693792429645907,0.6417756116114597
37,0.1,0.2,0.08000000000000002,0.7330349048061023,0.26331895537959443,0.07165322390502105,0.6609927433683396,0.5807521999339094
37,0.1,0.6,0.04000000000000001,0.7498349048061023,0.23451895537959438,0.04685322390502104,0.6677647433683395,0.627085585449024
37,0.1,0.9,0.009999999999999998,0.7624349048061023,0.2129189553795944,0.02825322390502103,0.6728437433683396,0.6619493941853603
37,0.3,0.2,0.24,0.6720340492303954,0.3644143238424071,0.16931951735487194,0.6190372903658814,0.5132107516218759
37,0.3,0.6,0.12,0.7224340492303954,0.27801432384240704,0.09491951735487195,0.6393532903658813,0.5860797291719257
37,0.3,0.9,0.029999999999999992,0.7602340492303955,0.21321432384240707,0.039119517354871944,0.6545902903658813,0.6417553887344631
37,0.5,0.2,0.4,0.6108925350981164,0.49743518258401664,0.22438370818526454,0.6088392370835094,0.4738471062867991
37,0.5,0.6,0.2,0.6948925350981164,0.3534351825840166,0.10038370818526454,0.6426992370835094,0.5724425774601437
37,0.5,0.9,0.04999999999999999,0.7578925350981164,0.24543518258401664,0.007383708185264532,0.6680942370835093,0.649233420840152
37,0.7,0.2,0.5599999999999999,0.534472030080139,0.597645864862397,0.37087291132102684,0.5739479364861114,0.4182227138894669
37,0.7,0.6,0.27999999999999997,0.652072030080139,0.39604586486239696,0.19727291132102684,0.6213519364861114,0.5391165705986225
37,0.7,0.9,0.06999999999999998,0.740272030080139,0.244845864862397,0.06707291132102686,0.6569049364861114,0.6353616735304892
37,0.9,0.2,0.7200000000000001,0.4419279832546621,0.7153449619739116,0.4354481630433697,0.5452775146724514,0.37021227353122443
37,0.9,0.6,0.36000000000000004,0.5931279832546621,0.45614496197391147,0.2122481630433697,0.6062255146724516,0.511641273621491
37,0.9,0.9,0.08999999999999998,0.7065279832546622,0.2617449619739114,0.04484816304336964,0.6519365146724516,0.6269283612891907
38,0.1,0.2,0.08000000000000002,0.7315369318949339,0.27853720662471615,0.04911254702188005,0.6584511995008968,0.5785807048535663
38,0.1,0.6,0.04000000000000001,0.7483369318949338,0.24973720662471607,0.02431254702188005,0.6652231995008967,0.6248815586071776
38,0.1,0.9,0.009999999999999998,0.7609369318949338,0.2281372066247161,0.005712547021880042,0.6703021995008968,0.6597209685223864
38,0.3,0.2,0.24,0.6624991284325119,0.40364831206341556,0.15820593134490368,0.6489095735348697,0.5372041694632074
38,0.3,0.6,0.12,0.7128991284325119,0.3172483120634155,0.08380593134490368,0.6692255735348696,0.6112202426869463
38,0.3,0.9,0.029999999999999992,0.750699128432512,0.25244831206341556,0.028005931344903676,0.6844625735348696,0.6677562240047505
38,0.5,0.2,0.4,0.5796401598283536,0.48052578495398574,0.22004436149711243,0.5842899501053899,0.4553860424792532
38,0.5,0.6,0.2,0.6636401598283537,0.3365257849539857,0.09604436149711243,0.6181499501053899,0.5524103592859982
38,0.5,0.9,0.04999999999999999,0.7266401598283536,0.22852578495398573,0.0030443614971124196,0.6435449501053899,0.628022836891057
38,0.7,0.2,0.5599999999999999,0.5204120075841645,0.5927421285236364,0.3454439718292454,0.5729624201520813,0.4175320640425786
38,0.7,0.6,0.27999999999999997,0.6380120075841645,0.39114212852363633,0.17184397182924543,0.6203664201520813,0.538337618488205
38,0.7,0.9,0.06999999999999998,0.7262120075841645,0.23994212852363642,0.04164397182924544,0.6559194201520814,0.6345164947224251
38,0.9,0.2,0.7200000000000001,0.45288415270590116,0.7015945953233803,0.411111566792833,0.5593309938671228,0.379341413616083
38,0.9,0.6,0.36000000000000004,0.6040841527059012,0.44239459532338016,0.187911566792833,0.6202789938671227,0.5223893745095755
38,0.9,0.9,0.08999999999999998,0.7174841527059013,0.2479945953233801,0.020511566792832933,0.6659899938671228,0.638890682779695
39,0.1,0.2,0.08000000000000002,0.6702065244423762,0.273759342697969,0.06976820653545192,0.6718024635075206,0.5899880248208257
39,0.1,0.6,0.04000000000000001,0.6870065244423761,0.24495934269796893,0.044968206535451916,0.6785744635075206,0.6364597747537218
39,0.1,0.9,0.009999999999999998,0.6996065244423761,0.22335934269796898,0.02636820653545191,0.6836534635075207,0.6714273568033942
39,0.3,0.2,0.24,0.6214450192966221,0.36691885796639584,0.14412627802667796,0.6445182455012385,0.5336770547865948
39,0.3,0.6,0.12,0.6718450192966221,0.2805188579663958,0.06972627802667795,0.6648342455012385,0.6075245010138424
39,0.3,0.9,0.029999999999999992,0.7096450192966222,0.21571885796639587,0.013926278026677959,0.6800712455012387,0.6639340120842783
39,0.5,0.2,0.4,0.6176439643977296,0.4811666147819877,0.23717995703937353,0.6102172367149322,0.47488336200962905
39,0.5,0.6,0.2,0.7016439643977297,0.3371666147819877,0.11317995703937353,0.6440772367149322,0.5735670251593847
39,0.5,0.9,0.04999999999999999,0.7646439643977296,0.2291666147819877,0.02017995703937352,0.6694722367149322,0.6504240125217013
